,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
666,False,False,0.0,True,False,4230,0.0,112.0,360.0,1.0,False,0,1,0
667,True,True,2.0,True,False,4616,0.0,134.0,360.0,1.0,False,0,0,1
668,False,True,1.0,True,True,11500,0.0,286.0,360.0,0.0,False,0,0,1
669,True,True,2.0,True,False,2708,1167.0,97.0,360.0,1.0,True,0,1,0
670,True,True,0.0,True,False,2132,1591.0,96.0,360.0,1.0,True,0,1,0
671,True,True,0.0,True,False,3366,2200.0,135.0,360.0,1.0,False,1,0,0
672,True,True,1.0,True,False,8080,2250.0,180.0,360.0,1.0,True,0,0,1
673,True,True,2.0,False,False,3357,2859.0,144.0,360.0,1.0,True,0,0,1
674,True,True,0.0,True,False,2500,3796.0,120.0,360.0,1.0,True,0,0,1
675,True,True,3.0,True,False,3029,0.0,99.0,360.0,1.0,True,0,0,1
676,True,True,0.0,False,True,2609,3449.0,165.0,180.0,0.0,False,1,0,0
677,True,True,1.0,True,False,4945,0.0,128.0,360.0,0.0,False,1,0,0
678,False,False,0.0,True,False,4166,0.0,116.0,360.0,0.0,False,0,1,0
679,True,True,0.0,True,False,5726,4595.0,258.0,360.0,1.0,False,0,1,0
680,True,False,0.0,False,False,3200,2254.0,126.0,180.0,0.0,False,0,0,1
681,True,True,1.0,True,False,10750,0.0,312.0,360.0,1.0,True,0,0,1
682,True,True,3.0,False,True,7100,0.0,125.0,60.0,1.0,True,0,0,1
683,False,False,0.0,True,False,4300,0.0,136.0,360.0,0.0,False,0,1,0
684,True,True,0.0,True,False,3208,3066.0,172.0,360.0,1.0,True,0,0,1
685,True,True,2.0,False,True,1875,1875.0,97.0,360.0,1.0,True,0,1,0
686,True,False,0.0,True,False,3500,0.0,81.0,300.0,1.0,True,0,1,0
687,True,True,3.0,False,False,4755,0.0,95.0,360.0,0.0,False,0,1,0
688,True,True,3.0,True,True,5266,1774.0,187.0,360.0,1.0,True,0,1,0
689,True,False,0.0,True,False,3750,0.0,113.0,480.0,1.0,False,0,0,1
690,True,False,0.0,True,False,3750,4750.0,176.0,360.0,1.0,False,0,0,1
691,True,True,1.0,True,True,1000,3022.0,110.0,360.0,1.0,False,0,0,1
692,True,True,3.0,True,False,3167,4000.0,180.0,300.0,0.0,False,0,1,0
693,True,True,3.0,False,True,3333,2166.0,130.0,360.0,1.0,True,0,1,0
694,False,False,0.0,True,False,3846,0.0,111.0,360.0,1.0,True,0,1,0
695,True,True,1.0,True,True,2395,0.0,128.0,360.0,1.0,True,0,1,0
696,False,True,2.0,True,False,1378,1881.0,167.0,360.0,1.0,False,0,0,1
697,True,True,0.0,True,False,6000,2250.0,265.0,360.0,1.0,False,0,1,0
698,True,True,1.0,True,False,3988,0.0,50.0,240.0,1.0,True,0,0,1
699,True,False,0.0,True,False,2366,2531.0,136.0,360.0,1.0,True,0,1,0
700,True,True,2.0,False,False,3333,2000.0,99.0,360.0,1.0,True,0,1,0
701,True,True,0.0,True,False,2500,2118.0,104.0,360.0,1.0,True,0,1,0
702,True,False,0.0,True,False,8566,0.0,210.0,360.0,1.0,True,0,0,1
703,True,True,0.0,True,False,5695,4167.0,175.0,360.0,1.0,True,0,1,0
704,True,True,0.0,True,False,2958,2900.0,131.0,360.0,1.0,True,0,1,0
705,True,True,2.0,True,False,6250,5654.0,188.0,180.0,1.0,True,0,1,0
706,True,True,2.0,False,False,3273,1820.0,81.0,360.0,1.0,True,0,0,1
707,True,False,0.0,True,False,4133,0.0,122.0,360.0,1.0,True,0,1,0
708,True,False,0.0,False,False,3620,0.0,25.0,120.0,1.0,True,0,1,0
709,True,False,0.0,True,False,6782,0.0,128.0,360.0,1.0,False,0,0,1
710,False,True,0.0,True,False,2484,2302.0,137.0,360.0,1.0,True,0,1,0
711,True,True,0.0,True,False,1977,997.0,50.0,360.0,1.0,True,0,1,0
712,True,True,0.0,False,False,4188,0.0,115.0,180.0,1.0,True,0,1,0
713,True,True,0.0,True,False,1759,3541.0,131.0,360.0,1.0,True,0,1,0
714,True,True,2.0,False,False,4288,3263.0,133.0,180.0,1.0,True,0,0,1
715,True,False,0.0,True,False,4843,3806.0,151.0,360.0,1.0,True,0,1,0
716,True,True,0.0,True,False,13650,0.0,128.0,360.0,1.0,True,0,0,1
717,True,True,0.0,True,False,4652,3583.0,128.0,360.0,1.0,True,0,1,0
718,True,True,0.0,True,False,3816,754.0,160.0,360.0,1.0,True,0,0,1
719,True,True,1.0,True,False,3052,1030.0,100.0,360.0,1.0,True,0,0,1
720,True,True,2.0,True,False,11417,1126.0,225.0,360.0,1.0,True,0,0,1
721,True,False,0.0,False,False,7333,0.0,120.0,360.0,1.0,False,1,0,0
722,True,True,2.0,True,False,3800,3600.0,216.0,360.0,0.0,False,0,0,1
723,True,True,3.0,False,False,2071,754.0,94.0,480.0,1.0,True,0,1,0
724,True,False,0.0,True,False,5316,0.0,136.0,360.0,1.0,True,0,0,1
725,False,True,0.0,True,False,2929,2333.0,139.0,360.0,1.0,True,0,1,0
726,True,True,0.0,False,False,3572,4114.0,152.0,360.0,0.0,False,1,0,0
727,False,False,1.0,True,True,7451,0.0,128.0,360.0,1.0,True,0,1,0
728,True,False,0.0,True,False,5050,0.0,118.0,360.0,1.0,True,0,1,0
729,True,True,1.0,True,False,14583,0.0,185.0,180.0,1.0,True,1,0,0
730,False,True,0.0,True,False,3167,2283.0,154.0,360.0,1.0,True,0,1,0
731,True,True,1.0,True,False,2214,1398.0,85.0,360.0,1.0,True,0,0,1
732,True,True,0.0,True,False,5568,2142.0,175.0,360.0,1.0,False,1,0,0
733,False,False,0.0,True,False,10408,0.0,259.0,360.0,1.0,True,0,0,1
734,True,True,0.0,True,False,5667,2667.0,180.0,360.0,1.0,True,1,0,0
735,False,False,0.0,True,False,4166,0.0,44.0,360.0,1.0,True,0,1,0
736,False,False,0.0,True,False,2137,8980.0,137.0,360.0,0.0,True,0,1,0
737,True,True,2.0,True,False,2957,0.0,81.0,360.0,1.0,True,0,1,0
738,True,True,0.0,False,False,4300,2014.0,194.0,360.0,1.0,True,1,0,0
739,False,False,0.0,True,False,3692,0.0,93.0,360.0,1.0,True,1,0,0
740,True,True,3.0,True,False,23803,0.0,370.0,360.0,1.0,True,1,0,0
741,True,False,0.0,True,False,3865,1640.0,128.0,360.0,1.0,True,1,0,0
742,True,True,1.0,True,True,10513,3850.0,160.0,180.0,0.0,False,0,0,1
743,True,True,0.0,True,False,6080,2569.0,182.0,360.0,1.0,False,1,0,0
744,True,False,0.0,True,True,20166,0.0,650.0,480.0,1.0,True,0,0,1
745,True,False,0.0,True,False,2014,1929.0,74.0,360.0,1.0,True,0,0,1
746,True,False,0.0,True,False,2718,0.0,70.0,360.0,1.0,True,0,1,0
747,True,True,0.0,True,True,3459,0.0,25.0,120.0,1.0,True,0,1,0
748,True,False,0.0,True,False,4895,0.0,102.0,360.0,1.0,True,0,1,0
749,True,True,3.0,True,False,4000,7750.0,290.0,360.0,1.0,False,0,1,0
750,False,True,0.0,True,False,4583,0.0,84.0,360.0,1.0,False,1,0,0
751,True,True,2.0,True,True,3316,3500.0,88.0,360.0,1.0,True,0,0,1
752,True,False,0.0,True,False,14999,0.0,242.0,360.0,0.0,False,0,1,0
753,True,True,2.0,False,False,4200,1430.0,129.0,360.0,1.0,False,1,0,0
754,True,True,2.0,True,False,5042,2083.0,185.0,360.0,1.0,False,1,0,0
755,True,False,0.0,True,False,5417,0.0,168.0,360.0,1.0,True,0,0,1
756,True,False,0.0,True,True,6950,0.0,175.0,180.0,1.0,True,0,1,0
757,True,True,0.0,True,False,2698,2034.0,122.0,360.0,1.0,True,0,1,0
758,True,True,2.0,True,False,11757,0.0,187.0,180.0,1.0,True,0,0,1
759,False,True,0.0,True,False,2330,4486.0,100.0,360.0,1.0,True,0,1,0
760,False,True,2.0,True,False,14866,0.0,70.0,360.0,1.0,True,0,0,1
761,True,True,1.0,True,False,1538,1425.0,30.0,360.0,1.0,True,0,0,1
762,False,False,0.0,True,False,10000,1666.0,225.0,360.0,1.0,False,1,0,0
763,True,True,0.0,True,False,4860,830.0,125.0,360.0,1.0,True,0,1,0
764,True,False,0.0,True,False,6277,0.0,118.0,360.0,0.0,False,1,0,0
765,True,True,0.0,True,True,2577,3750.0,152.0,360.0,1.0,True,1,0,0
766,True,False,0.0,True,False,9166,0.0,244.0,360.0,1.0,False,0,0,1
767,True,True,2.0,False,False,2281,0.0,113.0,360.0,1.0,False,1,0,0
768,True,False,0.0,True,False,3254,0.0,50.0,360.0,1.0,True,0,0,1
769,True,True,3.0,True,False,39999,0.0,600.0,180.0,0.0,True,0,1,0
770,True,True,1.0,True,False,6000,0.0,160.0,360.0,1.0,True,1,0,0
771,True,True,1.0,True,False,9538,0.0,187.0,360.0,1.0,True,0,0,1
772,True,False,0.0,True,False,2980,2083.0,120.0,360.0,1.0,True,1,0,0
773,True,True,0.0,True,False,4583,5625.0,255.0,360.0,1.0,True,0,1,0
774,True,True,0.0,False,False,1863,1041.0,98.0,360.0,1.0,True,0,1,0
775,True,True,0.0,True,False,7933,0.0,275.0,360.0,1.0,False,0,0,1
776,True,True,1.0,True,False,3089,1280.0,121.0,360.0,0.0,False,0,1,0
777,True,True,2.0,True,False,4167,1447.0,158.0,360.0,1.0,True,1,0,0
778,True,True,0.0,True,False,9323,0.0,75.0,180.0,1.0,True,0,0,1
779,True,True,0.0,True,False,3707,3166.0,182.0,360.0,1.0,True,1,0,0
780,False,True,0.0,True,False,4583,0.0,112.0,360.0,1.0,False,1,0,0
781,True,True,0.0,True,False,2439,3333.0,129.0,360.0,1.0,True,1,0,0
782,True,False,0.0,True,False,2237,0.0,63.0,480.0,0.0,False,0,1,0
783,True,True,2.0,True,False,8000,0.0,200.0,360.0,1.0,True,0,1,0
784,True,True,0.0,False,False,1820,1769.0,95.0,360.0,1.0,True,1,0,0
785,True,True,3.0,True,False,51763,0.0,700.0,300.0,1.0,True,0,0,1
786,True,True,3.0,False,False,3522,0.0,81.0,180.0,1.0,False,1,0,0
787,True,True,0.0,True,False,5708,5625.0,187.0,360.0,1.0,True,0,1,0
788,True,True,0.0,False,True,4344,736.0,87.0,360.0,1.0,False,0,1,0
789,True,True,0.0,True,False,3497,1964.0,116.0,360.0,1.0,True,1,0,0
790,True,True,2.0,True,False,2045,1619.0,101.0,360.0,1.0,True,1,0,0
791,True,True,3.0,True,False,5516,11300.0,495.0,360.0,0.0,False,0,1,0
792,True,True,1.0,True,False,3750,0.0,116.0,360.0,1.0,True,0,1,0
793,True,False,0.0,False,False,2333,1451.0,102.0,480.0,0.0,False,0,0,1
794,True,True,1.0,True,False,6400,7250.0,180.0,360.0,0.0,False,0,0,1
795,True,False,0.0,True,False,1916,5063.0,67.0,360.0,1.0,False,1,0,0
796,True,True,0.0,True,False,4600,0.0,73.0,180.0,1.0,True,0,1,0
797,True,True,1.0,True,False,33846,0.0,260.0,360.0,1.0,False,0,1,0
798,False,True,0.0,True,False,3625,0.0,108.0,360.0,1.0,True,0,1,0
799,True,True,0.0,True,True,39147,4750.0,120.0,360.0,1.0,True,0,1,0
800,True,True,1.0,True,True,2178,0.0,66.0,300.0,0.0,False,1,0,0
801,True,True,0.0,True,False,2383,2138.0,58.0,360.0,1.0,True,1,0,0
802,True,True,0.0,True,True,674,5296.0,168.0,360.0,1.0,True,1,0,0
803,True,True,0.0,True,False,9328,0.0,188.0,180.0,1.0,True,1,0,0
804,True,False,0.0,False,False,4885,0.0,48.0,360.0,1.0,True,1,0,0
805,True,False,0.0,True,False,12000,0.0,164.0,360.0,1.0,False,0,1,0
806,True,True,0.0,False,False,6033,0.0,160.0,360.0,1.0,False,0,0,1
807,True,False,0.0,True,False,3858,0.0,76.0,360.0,1.0,True,0,1,0
808,True,False,0.0,True,False,4191,0.0,120.0,360.0,1.0,True,1,0,0
809,True,True,1.0,True,False,3125,2583.0,170.0,360.0,1.0,False,0,1,0
810,True,False,0.0,True,False,8333,3750.0,187.0,360.0,1.0,True,1,0,0
811,False,False,0.0,False,False,1907,2365.0,120.0,360.0,1.0,True,0,0,1
812,False,True,0.0,True,False,3416,2816.0,113.0,360.0,1.0,True,0,1,0
813,True,False,0.0,True,True,11000,0.0,83.0,360.0,1.0,False,0,0,1
814,True,True,1.0,False,False,2600,2500.0,90.0,360.0,1.0,True,0,1,0
815,True,False,2.0,True,False,4923,0.0,166.0,360.0,0.0,True,0,1,0
816,True,True,3.0,False,False,3992,0.0,128.0,180.0,1.0,False,0,0,1
817,True,True,1.0,False,False,3500,1083.0,135.0,360.0,1.0,True,0,0,1
818,True,True,2.0,False,False,3917,0.0,124.0,360.0,1.0,True,0,1,0
819,False,False,0.0,False,False,4408,0.0,120.0,360.0,1.0,True,0,1,0
820,False,False,0.0,True,False,3244,0.0,80.0,360.0,1.0,True,0,0,1
821,True,False,0.0,False,False,3975,2531.0,55.0,360.0,1.0,True,1,0,0
822,True,False,0.0,True,False,2479,0.0,59.0,360.0,1.0,True,0,0,1
823,True,False,0.0,True,False,3418,0.0,127.0,360.0,1.0,False,0,1,0
824,False,False,0.0,True,False,10000,0.0,214.0,360.0,1.0,False,0,1,0
825,True,True,3.0,True,False,3430,1250.0,128.0,360.0,0.0,False,0,1,0
826,True,True,1.0,True,True,7787,0.0,240.0,360.0,1.0,True,0,0,1
827,True,True,3.0,False,True,5703,0.0,130.0,360.0,1.0,True,1,0,0
828,True,True,0.0,True,False,3173,3021.0,137.0,360.0,1.0,True,0,0,1
829,True,True,3.0,False,False,3850,983.0,100.0,360.0,1.0,True,0,1,0
830,True,True,0.0,True,False,150,1800.0,135.0,360.0,1.0,False,1,0,0
831,True,True,0.0,True,False,3727,1775.0,131.0,360.0,1.0,True,0,1,0
832,True,True,2.0,True,False,5000,0.0,72.0,360.0,0.0,False,0,1,0
833,False,True,2.0,True,False,4283,2383.0,127.0,360.0,1.0,True,0,1,0
834,True,True,0.0,True,False,2221,0.0,60.0,360.0,0.0,False,0,0,1
835,True,True,2.0,True,False,4009,1717.0,116.0,360.0,1.0,True,0,1,0
836,True,False,0.0,True,False,2971,2791.0,144.0,360.0,1.0,True,0,1,0
837,True,True,0.0,True,False,7578,1010.0,175.0,360.0,1.0,True,0,1,0
838,True,True,0.0,True,False,6250,0.0,128.0,360.0,1.0,True,0,1,0
839,True,True,0.0,True,False,3250,0.0,170.0,360.0,1.0,False,1,0,0
840,True,True,0.0,False,True,4735,0.0,138.0,360.0,1.0,False,0,0,1
841,True,True,2.0,True,False,6250,1695.0,210.0,360.0,1.0,True,0,1,0
842,True,True,0.0,True,False,4758,0.0,158.0,480.0,1.0,True,0,1,0
843,True,False,0.0,True,True,6400,0.0,200.0,360.0,1.0,True,1,0,0
844,True,True,1.0,True,False,2491,2054.0,104.0,360.0,1.0,True,0,1,0
845,True,True,0.0,True,False,3716,0.0,42.0,180.0,1.0,True,1,0,0
846,True,False,0.0,False,False,3189,2598.0,120.0,360.0,1.0,True,1,0,0
847,False,False,0.0,True,False,8333,0.0,280.0,360.0,1.0,True,0,1,0
848,True,True,1.0,True,False,3155,1779.0,140.0,360.0,1.0,True,0,1,0
849,True,True,1.0,True,False,5500,1260.0,170.0,360.0,1.0,True,1,0,0
850,True,True,0.0,True,False,5746,0.0,255.0,360.0,1.0,False,0,0,1
851,False,False,0.0,True,True,3463,0.0,122.0,360.0,1.0,True,0,0,1
852,False,False,1.0,True,False,3812,0.0,112.0,360.0,1.0,True,1,0,0
853,True,True,1.0,True,False,3315,0.0,96.0,360.0,1.0,True,0,1,0
854,True,True,2.0,True,False,5819,5000.0,120.0,360.0,1.0,True,1,0,0
855,True,True,1.0,False,False,2510,1983.0,140.0,180.0,1.0,False,0,0,1
856,True,False,0.0,True,False,2965,5701.0,155.0,60.0,1.0,True,0,0,1
857,True,True,2.0,True,True,6250,1300.0,108.0,360.0,1.0,True,1,0,0
858,True,True,0.0,False,False,3406,4417.0,123.0,360.0,1.0,True,0,1,0
859,True,False,0.0,True,True,6050,4333.0,120.0,180.0,1.0,False,0,0,1
860,True,True,2.0,True,False,9703,0.0,112.0,360.0,1.0,True,0,0,1
861,True,True,1.0,False,False,6608,0.0,137.0,180.0,1.0,True,0,0,1
862,True,True,1.0,True,False,2882,1843.0,123.0,480.0,1.0,True,0,1,0
863,True,True,0.0,True,False,1809,1868.0,90.0,360.0,1.0,True,0,0,1
864,True,True,0.0,False,False,1668,3890.0,201.0,360.0,0.0,False,0,1,0
865,False,False,2.0,True,False,3427,0.0,138.0,360.0,1.0,False,0,0,1
866,True,False,0.0,False,True,2583,2167.0,104.0,360.0,1.0,True,1,0,0
867,True,True,1.0,False,False,2661,7101.0,279.0,180.0,1.0,True,0,1,0
868,True,False,0.0,True,True,16250,0.0,192.0,360.0,0.0,False,0,0,1
869,False,False,3.0,True,False,3083,0.0,255.0,360.0,1.0,True,1,0,0
870,True,False,0.0,False,False,6045,0.0,115.0,360.0,0.0,False,1,0,0
871,True,True,3.0,True,False,5250,0.0,94.0,360.0,1.0,False,0,0,1
872,True,True,0.0,True,False,14683,2100.0,304.0,360.0,1.0,False,1,0,0
873,True,True,3.0,False,False,4931,0.0,128.0,360.0,1.0,False,0,1,0
874,True,True,1.0,True,False,6083,4250.0,330.0,360.0,1.0,True,0,0,1
875,True,False,0.0,True,False,2060,2209.0,134.0,360.0,1.0,True,0,1,0
876,False,False,1.0,True,False,3481,0.0,155.0,36.0,1.0,False,0,1,0
877,False,False,0.0,True,False,7200,0.0,120.0,360.0,1.0,True,1,0,0
878,True,False,0.0,True,True,5166,0.0,128.0,360.0,1.0,True,0,1,0
879,True,False,0.0,True,False,4095,3447.0,151.0,360.0,1.0,True,1,0,0
880,True,True,2.0,True,False,4708,1387.0,150.0,360.0,1.0,True,0,1,0
881,True,True,3.0,True,False,4333,1811.0,160.0,360.0,0.0,True,0,0,1
882,False,False,0.0,True,False,3418,0.0,135.0,360.0,1.0,False,1,0,0
883,False,False,1.0,True,False,2876,1560.0,90.0,360.0,1.0,True,0,0,1
884,False,False,0.0,True,False,3237,0.0,30.0,360.0,1.0,True,0,0,1
885,True,True,0.0,True,False,11146,0.0,136.0,360.0,1.0,True,0,0,1
886,True,False,0.0,True,False,2833,1857.0,126.0,360.0,1.0,True,1,0,0
887,True,True,0.0,True,False,2620,2223.0,150.0,360.0,1.0,True,0,1,0
888,True,True,2.0,True,False,3900,0.0,90.0,360.0,1.0,True,0,1,0
889,True,True,1.0,True,False,2750,1842.0,115.0,360.0,1.0,True,0,1,0
890,True,True,0.0,True,False,3993,3274.0,207.0,360.0,1.0,True,0,1,0
891,True,True,0.0,True,False,3103,1300.0,80.0,360.0,1.0,True,0,0,1
892,True,True,0.0,True,False,14583,0.0,436.0,360.0,1.0,True,0,1,0
893,False,True,0.0,False,False,4100,0.0,124.0,360.0,1.0,True,1,0,0
894,True,False,1.0,False,True,4053,2426.0,158.0,360.0,0.0,False,0,0,1
895,True,True,0.0,True,False,3927,800.0,112.0,360.0,1.0,True,0,1,0
896,True,True,2.0,True,False,2301,985.7999878,78.0,180.0,1.0,True,0,0,1
897,False,False,0.0,True,False,1811,1666.0,54.0,360.0,1.0,True,0,0,1
898,True,True,0.0,True,False,20667,0.0,128.0,360.0,1.0,False,1,0,0
899,True,False,0.0,True,False,3158,3053.0,89.0,360.0,1.0,True,1,0,0
900,False,False,0.0,True,True,2600,1717.0,99.0,300.0,1.0,False,0,1,0
901,True,True,0.0,True,False,3704,2000.0,120.0,360.0,1.0,True,1,0,0
902,False,False,0.0,True,False,4124,0.0,115.0,360.0,1.0,True,0,1,0
903,True,False,0.0,True,False,9508,0.0,187.0,360.0,1.0,True,1,0,0
904,True,True,0.0,True,False,3075,2416.0,139.0,360.0,1.0,True,1,0,0
905,True,True,2.0,True,False,4400,0.0,127.0,360.0,0.0,False,0,1,0
906,True,True,2.0,True,False,3153,1560.0,134.0,360.0,1.0,True,0,0,1
907,False,False,0.0,True,False,5417,0.0,143.0,480.0,0.0,False,0,0,1
908,True,True,0.0,True,False,2383,3334.0,172.0,360.0,1.0,True,0,1,0
909,True,True,3.0,True,False,4416,1250.0,110.0,360.0,1.0,True,0,0,1
910,True,True,1.0,True,False,6875,0.0,200.0,360.0,1.0,True,0,1,0
911,False,True,1.0,True,False,4666,0.0,135.0,360.0,1.0,True,0,0,1
912,False,False,0.0,True,False,5000,2541.0,151.0,480.0,1.0,False,1,0,0
913,True,True,1.0,True,False,2014,2925.0,113.0,360.0,1.0,False,0,0,1
914,True,True,0.0,False,False,1800,2934.0,93.0,360.0,0.0,False,0,0,1
915,True,True,0.0,False,False,2875,1750.0,105.0,360.0,1.0,True,0,1,0
916,False,False,0.0,True,False,5000,0.0,132.0,360.0,1.0,True,1,0,0
917,True,True,1.0,True,False,1625,1803.0,96.0,360.0,1.0,True,0,0,1
918,True,False,0.0,True,False,4000,2500.0,140.0,360.0,1.0,True,1,0,0
919,True,False,0.0,False,False,2000,0.0,128.0,360.0,1.0,False,0,0,1
920,False,False,0.0,True,False,3762,1666.0,135.0,360.0,1.0,True,1,0,0
921,False,False,0.0,True,False,2400,1863.0,104.0,360.0,0.0,False,0,0,1
922,True,False,0.0,True,False,20233,0.0,480.0,360.0,1.0,False,1,0,0
923,True,True,2.0,False,False,7667,0.0,185.0,360.0,1.0,True,1,0,0
924,False,False,0.0,True,False,2917,0.0,84.0,360.0,1.0,True,0,1,0
925,True,False,0.0,False,False,2927,2405.0,111.0,360.0,1.0,True,0,1,0
926,False,False,0.0,True,False,2507,0.0,56.0,360.0,1.0,True,1,0,0
927,True,True,2.0,True,True,5746,0.0,144.0,84.0,1.0,True,1,0,0
928,True,True,0.0,True,False,2473,1843.0,159.0,360.0,1.0,False,1,0,0
929,True,True,1.0,False,False,3399,1640.0,111.0,180.0,1.0,True,0,0,1
930,True,True,2.0,True,False,3717,0.0,120.0,360.0,1.0,True,0,1,0
931,True,True,0.0,True,False,2058,2134.0,88.0,360.0,1.0,True,0,0,1
932,False,False,1.0,True,False,3541,0.0,112.0,360.0,1.0,True,0,1,0
933,True,True,1.0,True,True,10000,0.0,155.0,360.0,1.0,False,1,0,0
934,True,True,0.0,True,False,2400,2167.0,115.0,360.0,1.0,True,0,1,0
935,True,True,3.0,True,False,4342,189.0,124.0,360.0,1.0,True,0,1,0
936,True,True,2.0,False,False,3601,1590.0,128.0,360.0,1.0,True,1,0,0
937,False,False,0.0,True,False,3166,2985.0,132.0,360.0,1.0,True,1,0,0
938,True,True,3.0,True,False,15000,0.0,300.0,360.0,1.0,True,1,0,0
939,True,True,1.0,True,True,8666,4983.0,376.0,360.0,0.0,False,1,0,0
940,True,False,0.0,True,False,4917,0.0,130.0,360.0,0.0,True,1,0,0
941,True,True,0.0,True,True,5818,2160.0,184.0,360.0,1.0,True,0,1,0
942,False,True,0.0,True,False,4333,2451.0,110.0,360.0,1.0,False,0,0,1
943,False,False,0.0,True,False,2500,0.0,67.0,360.0,1.0,True,0,0,1
944,True,False,1.0,True,False,4384,1793.0,117.0,360.0,1.0,True,0,0,1
945,True,False,0.0,True,False,2935,0.0,98.0,360.0,1.0,True,0,1,0
946,True,False,0.0,True,False,2833,0.0,71.0,360.0,1.0,True,0,0,1
947,True,True,0.0,True,False,63337,0.0,490.0,180.0,1.0,True,0,0,1
948,True,True,1.0,True,True,9833,1833.0,182.0,180.0,1.0,True,0,0,1
949,True,True,0.0,True,True,5503,4490.0,70.0,360.0,1.0,True,0,1,0
950,True,True,1.0,True,False,5250,688.0,160.0,360.0,1.0,True,1,0,0
951,True,True,2.0,True,True,2500,4600.0,176.0,360.0,1.0,True,1,0,0
952,False,False,3.0,False,False,1830,0.0,128.0,360.0,0.0,False,0,0,1
953,False,False,0.0,True,False,4160,0.0,71.0,360.0,1.0,True,0,1,0
954,True,True,3.0,False,False,2647,1587.0,173.0,360.0,1.0,False,1,0,0
955,False,False,0.0,True,False,2378,0.0,46.0,360.0,1.0,False,1,0,0
956,True,True,1.0,False,False,4554,1229.0,158.0,360.0,1.0,True,0,0,1
957,True,True,3.0,False,False,3173,0.0,74.0,360.0,1.0,True,0,1,0
958,True,True,2.0,True,False,2583,2330.0,125.0,360.0,1.0,True,1,0,0
959,True,True,0.0,True,False,2499,2458.0,160.0,360.0,1.0,True,0,1,0
960,True,True,0.0,False,False,3523,3230.0,152.0,360.0,0.0,False,1,0,0
961,True,True,2.0,False,False,3083,2168.0,126.0,360.0,1.0,True,0,0,1
962,True,True,0.0,True,False,6333,4583.0,259.0,360.0,1.0,True,0,1,0
963,True,True,0.0,True,False,2625,6250.0,187.0,360.0,1.0,True,1,0,0
964,True,True,0.0,True,False,9083,0.0,228.0,360.0,1.0,True,0,1,0
965,True,False,0.0,True,False,8750,4167.0,308.0,360.0,1.0,False,1,0,0
966,True,True,3.0,True,False,2666,2083.0,95.0,360.0,1.0,True,1,0,0
967,False,True,0.0,True,True,5500,0.0,105.0,360.0,0.0,False,1,0,0
968,False,True,0.0,True,False,2423,505.0,130.0,360.0,1.0,True,0,1,0
969,False,False,0.0,True,False,3813,0.0,116.0,180.0,1.0,True,0,0,1
970,True,True,2.0,True,False,8333,3167.0,165.0,360.0,1.0,True,1,0,0
971,True,True,1.0,True,False,3875,0.0,67.0,360.0,1.0,False,0,0,1
972,True,True,0.0,False,False,3000,1666.0,100.0,480.0,0.0,False,0,0,1
973,True,True,3.0,True,False,5167,3167.0,200.0,360.0,1.0,True,0,1,0
974,False,False,1.0,True,False,4723,0.0,81.0,360.0,1.0,False,0,1,0
975,True,True,2.0,True,False,5000,3667.0,236.0,360.0,1.0,True,0,1,0
976,True,True,0.0,True,False,4750,2333.0,130.0,360.0,1.0,True,0,0,1
977,True,True,0.0,True,False,3013,3033.0,95.0,300.0,1.0,True,0,0,1
978,True,False,0.0,True,True,6822,0.0,141.0,360.0,1.0,True,1,0,0
979,True,False,0.0,False,False,6216,0.0,133.0,360.0,1.0,False,1,0,0
980,True,False,0.0,True,False,2500,0.0,96.0,480.0,1.0,False,0,1,0
981,True,False,0.0,True,False,5124,0.0,124.0,360.0,0.0,False,1,0,0
982,True,True,1.0,True,False,6325,0.0,175.0,360.0,1.0,True,0,1,0
983,True,True,0.0,True,False,19730,5266.0,570.0,360.0,1.0,False,1,0,0
984,False,False,0.0,True,True,15759,0.0,55.0,360.0,1.0,True,0,1,0
985,True,True,2.0,True,False,5185,0.0,155.0,360.0,1.0,True,0,1,0
986,True,True,2.0,True,True,9323,7873.0,380.0,300.0,1.0,True,1,0,0
987,True,False,1.0,True,False,3062,1987.0,111.0,180.0,0.0,False,0,0,1
988,False,False,0.0,True,False,2764,1459.0,110.0,360.0,1.0,True,0,0,1
989,True,True,0.0,True,False,4817,923.0,120.0,180.0,1.0,True,0,0,1
990,True,True,3.0,True,False,8750,4996.0,130.0,360.0,1.0,True,1,0,0
991,True,True,0.0,True,False,4310,0.0,130.0,360.0,1.0,True,0,1,0
992,True,False,0.0,True,False,3069,0.0,71.0,480.0,1.0,False,0,0,1
993,True,True,2.0,True,False,5391,0.0,130.0,360.0,1.0,True,0,0,1
994,True,True,0.0,True,False,3333,2500.0,128.0,360.0,1.0,True,0,1,0
995,True,False,0.0,True,False,5941,4232.0,296.0,360.0,1.0,True,0,1,0
996,False,False,0.0,True,False,6000,0.0,156.0,360.0,1.0,True,0,0,1
997,True,False,0.0,True,True,7167,0.0,128.0,360.0,1.0,True,0,0,1
998,True,True,2.0,True,False,4566,0.0,100.0,360.0,1.0,False,0,0,1
999,True,False,1.0,True,False,3667,0.0,113.0,180.0,1.0,True,0,0,1
